,State,Hourly Demand Met (in MW),DateTime
153481,West Bengal,6382.55,2017-07-10 01:00:00
153482,West Bengal,6215.26,2017-07-10 02:00:00
153483,West Bengal,6133.1,2017-07-10 03:00:00
153484,West Bengal,6010.44,2017-07-10 04:00:00
153485,West Bengal,5519.14,2017-07-10 05:00:00
153486,West Bengal,5147.75,2017-07-10 06:00:00
153487,West Bengal,5157.32,2017-07-10 07:00:00
153488,West Bengal,5249.24,2017-07-10 08:00:00
153489,West Bengal,5467.27,2017-07-10 09:00:00
153490,West Bengal,5621.8,2017-07-10 10:00:00
153491,West Bengal,5916.97,2017-07-10 11:00:00
153492,West Bengal,6119.29,2017-07-10 12:00:00
153493,West Bengal,6171.1,2017-07-10 13:00:00
153494,West Bengal,6329.78,2017-07-10 14:00:00
153495,West Bengal,6374.72,2017-07-10 15:00:00
153496,West Bengal,6160.57,2017-07-10 16:00:00
153497,West Bengal,5978.16,2017-07-10 17:00:00
153498,West Bengal,6514.78,2017-07-10 18:00:00
153499,West Bengal,7439.43,2017-07-10 19:00:00
153500,West Bengal,7443.08,2017-07-10 20:00:00
153501,West Bengal,7287.16,2017-07-10 21:00:00
153502,West Bengal,6987.31,2017-07-10 22:00:00
153503,West Bengal,6710.18,2017-07-10 23:00:00
153504,West Bengal,6318.35,2017-07-11 00:00:00
153505,West Bengal,6008.31,2017-07-11 01:00:00
153506,West Bengal,5834.73,2017-07-11 02:00:00
153507,West Bengal,5692.15,2017-07-11 03:00:00
153508,West Bengal,5566.0,2017-07-11 04:00:00
153509,West Bengal,5157.88,2017-07-11 05:00:00
153510,West Bengal,4839.79,2017-07-11 06:00:00
153511,West Bengal,4815.64,2017-07-11 07:00:00
153512,West Bengal,4986.31,2017-07-11 08:00:00
153513,West Bengal,5353.08,2017-07-11 09:00:00
153514,West Bengal,5689.22,2017-07-11 10:00:00
153515,West Bengal,5910.22,2017-07-11 11:00:00
153516,West Bengal,6002.73,2017-07-11 12:00:00
153517,West Bengal,5865.54,2017-07-11 13:00:00
153518,West Bengal,5894.39,2017-07-11 14:00:00
153519,West Bengal,5778.16,2017-07-11 15:00:00
153520,West Bengal,5621.37,2017-07-11 16:00:00
153521,West Bengal,5642.79,2017-07-11 17:00:00
153522,West Bengal,6255.0,2017-07-11 18:00:00
153523,West Bengal,7026.72,2017-07-11 19:00:00
153524,West Bengal,7021.83,2017-07-11 20:00:00
153525,West Bengal,6941.92,2017-07-11 21:00:00
153526,West Bengal,6738.46,2017-07-11 22:00:00
153527,West Bengal,6484.81,2017-07-11 23:00:00
153528,West Bengal,6141.41,2017-07-12 00:00:00
153529,West Bengal,5859.54,2017-07-12 01:00:00
153530,West Bengal,5676.13,2017-07-12 02:00:00
153531,West Bengal,5550.91,2017-07-12 03:00:00
153532,West Bengal,5440.86,2017-07-12 04:00:00
153533,West Bengal,5092.53,2017-07-12 05:00:00
153534,West Bengal,4771.03,2017-07-12 06:00:00
153535,West Bengal,4770.78,2017-07-12 07:00:00
153536,West Bengal,4809.64,2017-07-12 08:00:00
153537,West Bengal,4765.54,2017-07-12 09:00:00
153538,West Bengal,5205.57,2017-07-12 10:00:00
153539,West Bengal,5711.92,2017-07-12 11:00:00
153540,West Bengal,5832.61,2017-07-12 12:00:00
153541,West Bengal,5812.47,2017-07-12 13:00:00
153542,West Bengal,5938.75,2017-07-12 14:00:00
153543,West Bengal,6019.54,2017-07-12 15:00:00
153544,West Bengal,5914.8,2017-07-12 16:00:00
153545,West Bengal,5721.84,2017-07-12 17:00:00
153546,West Bengal,6147.2,2017-07-12 18:00:00
153547,West Bengal,7176.48,2017-07-12 19:00:00
153548,West Bengal,7136.79,2017-07-12 20:00:00
153549,West Bengal,7018.19,2017-07-12 21:00:00
153550,West Bengal,6753.19,2017-07-12 22:00:00
153551,West Bengal,6398.19,2017-07-12 23:00:00
153552,West Bengal,6056.59,2017-07-13 00:00:00
153553,West Bengal,5813.93,2017-07-13 01:00:00
153554,West Bengal,5551.07,2017-07-13 02:00:00
153555,West Bengal,5437.45,2017-07-13 03:00:00
153556,West Bengal,5341.39,2017-07-13 04:00:00
153557,West Bengal,4922.06,2017-07-13 05:00:00
153558,West Bengal,4669.4,2017-07-13 06:00:00
153559,West Bengal,4792.54,2017-07-13 07:00:00
153560,West Bengal,4987.34,2017-07-13 08:00:00
153561,West Bengal,5360.38,2017-07-13 09:00:00
153562,West Bengal,5611.45,2017-07-13 10:00:00
153563,West Bengal,5850.37,2017-07-13 11:00:00
153564,West Bengal,5977.55,2017-07-13 12:00:00
153565,West Bengal,5983.66,2017-07-13 13:00:00
153566,West Bengal,6033.61,2017-07-13 14:00:00
153567,West Bengal,6149.27,2017-07-13 15:00:00
153568,West Bengal,6039.97,2017-07-13 16:00:00
153569,West Bengal,5871.14,2017-07-13 17:00:00
153570,West Bengal,6309.74,2017-07-13 18:00:00
153571,West Bengal,7383.87,2017-07-13 19:00:00
153572,West Bengal,7368.67,2017-07-13 20:00:00
153573,West Bengal,7335.42,2017-07-13 21:00:00
153574,West Bengal,7102.69,2017-07-13 22:00:00
153575,West Bengal,6854.66,2017-07-13 23:00:00
153576,West Bengal,6459.27,2017-07-14 00:00:00
153577,West Bengal,6176.34,2017-07-14 01:00:00
153578,West Bengal,5980.39,2017-07-14 02:00:00
153579,West Bengal,5874.56,2017-07-14 03:00:00
153580,West Bengal,5732.48,2017-07-14 04:00:00
153581,West Bengal,5252.75,2017-07-14 05:00:00
153582,West Bengal,4954.69,2017-07-14 06:00:00
153583,West Bengal,4991.17,2017-07-14 07:00:00
153584,West Bengal,5186.07,2017-07-14 08:00:00
153585,West Bengal,5521.01,2017-07-14 09:00:00
153586,West Bengal,5854.52,2017-07-14 10:00:00
153587,West Bengal,6133.38,2017-07-14 11:00:00
153588,West Bengal,6142.07,2017-07-14 12:00:00
153589,West Bengal,6053.28,2017-07-14 13:00:00
153590,West Bengal,6239.03,2017-07-14 14:00:00
153591,West Bengal,6279.06,2017-07-14 15:00:00
153592,West Bengal,6175.14,2017-07-14 16:00:00
153593,West Bengal,5994.29,2017-07-14 17:00:00
153594,West Bengal,6357.05,2017-07-14 18:00:00
153595,West Bengal,7562.42,2017-07-14 19:00:00
153596,West Bengal,7632.41,2017-07-14 20:00:00
153597,West Bengal,7553.41,2017-07-14 21:00:00
153598,West Bengal,7343.01,2017-07-14 22:00:00
153599,West Bengal,7108.81,2017-07-14 23:00:00
153600,West Bengal,6714.74,2017-07-15 00:00:00
153601,West Bengal,6380.49,2017-07-15 01:00:00
153602,West Bengal,6218.62,2017-07-15 02:00:00
153603,West Bengal,6071.97,2017-07-15 03:00:00
153604,West Bengal,5949.21,2017-07-15 04:00:00
153605,West Bengal,5445.01,2017-07-15 05:00:00
153606,West Bengal,5068.54,2017-07-15 06:00:00
153607,West Bengal,5131.27,2017-07-15 07:00:00
153608,West Bengal,5272.49,2017-07-15 08:00:00
153609,West Bengal,5576.24,2017-07-15 09:00:00
153610,West Bengal,5914.49,2017-07-15 10:00:00
153611,West Bengal,6166.56,2017-07-15 11:00:00
153612,West Bengal,6320.74,2017-07-15 12:00:00
153613,West Bengal,6288.12,2017-07-15 13:00:00
153614,West Bengal,6481.59,2017-07-15 14:00:00
153615,West Bengal,6317.64,2017-07-15 15:00:00
153616,West Bengal,6348.21,2017-07-15 16:00:00
153617,West Bengal,6556.32,2017-07-15 17:00:00
153618,West Bengal,6531.32,2017-07-15 18:00:00
153619,West Bengal,7637.32,2017-07-15 19:00:00
153620,West Bengal,7732.26,2017-07-15 20:00:00
153621,West Bengal,7692.31,2017-07-15 21:00:00
153622,West Bengal,7591.03,2017-07-15 22:00:00
153623,West Bengal,7441.08,2017-07-15 23:00:00
153624,West Bengal,7129.61,2017-07-16 00:00:00
153625,West Bengal,6843.09,2017-07-16 01:00:00
153626,West Bengal,6668.82,2017-07-16 02:00:00
153627,West Bengal,6518.97,2017-07-16 03:00:00
153628,West Bengal,6381.87,2017-07-16 04:00:00
153629,West Bengal,5820.09,2017-07-16 05:00:00
153630,West Bengal,5263.39,2017-07-16 06:00:00
153631,West Bengal,5134.96,2017-07-16 07:00:00
153632,West Bengal,5074.16,2017-07-16 08:00:00
153633,West Bengal,5153.76,2017-07-16 09:00:00
153634,West Bengal,5349.95,2017-07-16 10:00:00
153635,West Bengal,5555.29,2017-07-16 11:00:00
153636,West Bengal,5691.68,2017-07-16 12:00:00
153637,West Bengal,5843.09,2017-07-16 13:00:00
153638,West Bengal,6000.48,2017-07-16 14:00:00
153639,West Bengal,6141.22,2017-07-16 15:00:00
153640,West Bengal,5898.69,2017-07-16 16:00:00
153641,West Bengal,5537.84,2017-07-16 17:00:00
153642,West Bengal,5952.44,2017-07-16 18:00:00
153643,West Bengal,7290.33,2017-07-16 19:00:00
153644,West Bengal,7482.43,2017-07-16 20:00:00
153645,West Bengal,7480.61,2017-07-16 21:00:00
153646,West Bengal,7453.81,2017-07-16 22:00:00
153647,West Bengal,7398.23,2017-07-16 23:00:00
153648,West Bengal,7117.13,2017-07-17 00:00:00
153649,West Bengal,6828.54,2017-07-17 01:00:00
153650,West Bengal,6620.36,2017-07-17 02:00:00
153651,West Bengal,6487.52,2017-07-17 03:00:00
153652,West Bengal,6380.77,2017-07-17 04:00:00
153653,West Bengal,5852.86,2017-07-17 05:00:00
153654,West Bengal,5362.31,2017-07-17 06:00:00
153655,West Bengal,5287.33,2017-07-17 07:00:00
153656,West Bengal,5400.56,2017-07-17 08:00:00
153657,West Bengal,5730.39,2017-07-17 09:00:00
153658,West Bengal,6016.22,2017-07-17 10:00:00
153659,West Bengal,6201.62,2017-07-17 11:00:00
153660,West Bengal,6348.1,2017-07-17 12:00:00
153661,West Bengal,6372.96,2017-07-17 13:00:00
153662,West Bengal,6567.32,2017-07-17 14:00:00
153663,West Bengal,6723.26,2017-07-17 15:00:00
153664,West Bengal,6608.22,2017-07-17 16:00:00
153665,West Bengal,6331.08,2017-07-17 17:00:00
153666,West Bengal,6644.22,2017-07-17 18:00:00
153667,West Bengal,7772.48,2017-07-17 19:00:00
153668,West Bengal,7842.01,2017-07-17 20:00:00
153669,West Bengal,7844.01,2017-07-17 21:00:00
153670,West Bengal,7759.17,2017-07-17 22:00:00
153671,West Bengal,7679.2,2017-07-17 23:00:00
153672,West Bengal,7349.17,2017-07-18 00:00:00
153673,West Bengal,7028.14,2017-07-18 01:00:00
153674,West Bengal,6789.25,2017-07-18 02:00:00
153675,West Bengal,6674.52,2017-07-18 03:00:00
153676,West Bengal,6526.09,2017-07-18 04:00:00
153677,West Bengal,6000.15,2017-07-18 05:00:00
153678,West Bengal,5534.3,2017-07-18 06:00:00
153679,West Bengal,5485.56,2017-07-18 07:00:00
153680,West Bengal,5598.44,2017-07-18 08:00:00
153681,West Bengal,5922.91,2017-07-18 09:00:00
153682,West Bengal,6213.87,2017-07-18 10:00:00
153683,West Bengal,6517.68,2017-07-18 11:00:00
153684,West Bengal,6730.91,2017-07-18 12:00:00
153685,West Bengal,6660.1,2017-07-18 13:00:00
153686,West Bengal,6778.95,2017-07-18 14:00:00
153687,West Bengal,6869.38,2017-07-18 15:00:00
153688,West Bengal,6774.39,2017-07-18 16:00:00
153689,West Bengal,6453.05,2017-07-18 17:00:00
153690,West Bengal,6743.46,2017-07-18 18:00:00
153691,West Bengal,7801.08,2017-07-18 19:00:00
153692,West Bengal,7869.4,2017-07-18 20:00:00
153693,West Bengal,7859.18,2017-07-18 21:00:00
153694,West Bengal,7766.34,2017-07-18 22:00:00
153695,West Bengal,7605.48,2017-07-18 23:00:00
153696,West Bengal,7244.21,2017-07-19 00:00:00
153697,West Bengal,6958.12,2017-07-19 01:00:00
153698,West Bengal,6740.97,2017-07-19 02:00:00
153699,West Bengal,6564.0,2017-07-19 03:00:00
153700,West Bengal,6432.12,2017-07-19 04:00:00
153701,West Bengal,5879.94,2017-07-19 05:00:00
153702,West Bengal,5409.36,2017-07-19 06:00:00
153703,West Bengal,5335.85,2017-07-19 07:00:00
153704,West Bengal,5444.48,2017-07-19 08:00:00
153705,West Bengal,5784.58,2017-07-19 09:00:00
153706,West Bengal,6023.95,2017-07-19 10:00:00
153707,West Bengal,6247.11,2017-07-19 11:00:00
153708,West Bengal,6308.88,2017-07-19 12:00:00
153709,West Bengal,6211.33,2017-07-19 13:00:00
153710,West Bengal,6316.6,2017-07-19 14:00:00
153711,West Bengal,6367.04,2017-07-19 15:00:00
153712,West Bengal,6216.45,2017-07-19 16:00:00
153713,West Bengal,5923.72,2017-07-19 17:00:00
153714,West Bengal,6411.82,2017-07-19 18:00:00
153715,West Bengal,7476.89,2017-07-19 19:00:00
153716,West Bengal,7534.05,2017-07-19 20:00:00
153717,West Bengal,7493.11,2017-07-19 21:00:00
153718,West Bengal,7302.02,2017-07-19 22:00:00
153719,West Bengal,7050.16,2017-07-19 23:00:00
153720,West Bengal,6642.1,2017-07-20 00:00:00
153721,West Bengal,6272.46,2017-07-20 01:00:00
153722,West Bengal,5926.82,2017-07-20 02:00:00
153723,West Bengal,5596.27,2017-07-20 03:00:00
153724,West Bengal,5382.72,2017-07-20 04:00:00
153725,West Bengal,4962.18,2017-07-20 05:00:00
153726,West Bengal,4726.46,2017-07-20 06:00:00
153727,West Bengal,4854.44,2017-07-20 07:00:00
153728,West Bengal,5100.57,2017-07-20 08:00:00
153729,West Bengal,5516.54,2017-07-20 09:00:00
153730,West Bengal,5790.01,2017-07-20 10:00:00
153731,West Bengal,5975.47,2017-07-20 11:00:00
153732,West Bengal,6052.14,2017-07-20 12:00:00
153733,West Bengal,6026.46,2017-07-20 13:00:00
153734,West Bengal,6034.94,2017-07-20 14:00:00
153735,West Bengal,5981.48,2017-07-20 15:00:00
153736,West Bengal,5968.12,2017-07-20 16:00:00
153737,West Bengal,5885.84,2017-07-20 17:00:00
153738,West Bengal,6400.81,2017-07-20 18:00:00
153739,West Bengal,7453.72,2017-07-20 19:00:00
153740,West Bengal,7479.43,2017-07-20 20:00:00
153741,West Bengal,7339.45,2017-07-20 21:00:00
153742,West Bengal,7126.52,2017-07-20 22:00:00
153743,West Bengal,6750.92,2017-07-20 23:00:00
153744,West Bengal,6298.56,2017-07-21 00:00:00
153745,West Bengal,6016.73,2017-07-21 01:00:00
153746,West Bengal,5799.22,2017-07-21 02:00:00
153747,West Bengal,5667.79,2017-07-21 03:00:00
153748,West Bengal,5559.62,2017-07-21 04:00:00
153749,West Bengal,5170.15,2017-07-21 05:00:00
153750,West Bengal,4933.44,2017-07-21 06:00:00
153751,West Bengal,4936.4,2017-07-21 07:00:00
153752,West Bengal,5064.5,2017-07-21 08:00:00
153753,West Bengal,5324.93,2017-07-21 09:00:00
153754,West Bengal,5622.45,2017-07-21 10:00:00
153755,West Bengal,5851.48,2017-07-21 11:00:00
153756,West Bengal,5947.5,2017-07-21 12:00:00
153757,West Bengal,5887.02,2017-07-21 13:00:00
153758,West Bengal,6030.36,2017-07-21 14:00:00
153759,West Bengal,6045.56,2017-07-21 15:00:00
153760,West Bengal,5901.2,2017-07-21 16:00:00
153761,West Bengal,5854.54,2017-07-21 17:00:00
153762,West Bengal,6424.4,2017-07-21 18:00:00
153763,West Bengal,7398.08,2017-07-21 19:00:00
153764,West Bengal,7356.77,2017-07-21 20:00:00
153765,West Bengal,7235.75,2017-07-21 21:00:00
153766,West Bengal,6996.67,2017-07-21 22:00:00
153767,West Bengal,6662.25,2017-07-21 23:00:00
153768,West Bengal,6211.62,2017-07-22 00:00:00
153769,West Bengal,5895.2,2017-07-22 01:00:00
153770,West Bengal,5635.05,2017-07-22 02:00:00
153771,West Bengal,5503.1,2017-07-22 03:00:00
153772,West Bengal,5401.85,2017-07-22 04:00:00
153773,West Bengal,4980.41,2017-07-22 05:00:00
153774,West Bengal,4703.72,2017-07-22 06:00:00
153775,West Bengal,4726.89,2017-07-22 07:00:00
153776,West Bengal,4828.71,2017-07-22 08:00:00
153777,West Bengal,5060.25,2017-07-22 09:00:00
153778,West Bengal,5263.48,2017-07-22 10:00:00
153779,West Bengal,5508.12,2017-07-22 11:00:00
153780,West Bengal,5668.36,2017-07-22 12:00:00
153781,West Bengal,5662.92,2017-07-22 13:00:00
153782,West Bengal,5737.5,2017-07-22 14:00:00
153783,West Bengal,5653.75,2017-07-22 15:00:00
153784,West Bengal,5588.92,2017-07-22 16:00:00
153785,West Bengal,5605.94,2017-07-22 17:00:00
153786,West Bengal,6135.19,2017-07-22 18:00:00
153787,West Bengal,6995.85,2017-07-22 19:00:00
153788,West Bengal,7021.01,2017-07-22 20:00:00
153789,West Bengal,6913.91,2017-07-22 21:00:00
153790,West Bengal,6626.15,2017-07-22 22:00:00
153791,West Bengal,6251.69,2017-07-22 23:00:00
153792,West Bengal,5818.2,2017-07-23 00:00:00
153793,West Bengal,5556.39,2017-07-23 01:00:00
153794,West Bengal,5403.94,2017-07-23 02:00:00
153795,West Bengal,5270.77,2017-07-23 03:00:00
153796,West Bengal,5157.95,2017-07-23 04:00:00
153797,West Bengal,4776.3,2017-07-23 05:00:00
153798,West Bengal,4468.64,2017-07-23 06:00:00
153799,West Bengal,4417.39,2017-07-23 07:00:00
153800,West Bengal,4471.15,2017-07-23 08:00:00
153801,West Bengal,4597.15,2017-07-23 09:00:00
153802,West Bengal,4699.69,2017-07-23 10:00:00
153803,West Bengal,4827.14,2017-07-23 11:00:00
153804,West Bengal,5103.61,2017-07-23 12:00:00
153805,West Bengal,5135.96,2017-07-23 13:00:00
153806,West Bengal,5007.96,2017-07-23 14:00:00
153807,West Bengal,4888.23,2017-07-23 15:00:00
153808,West Bengal,4866.43,2017-07-23 16:00:00
153809,West Bengal,4908.8,2017-07-23 17:00:00
153810,West Bengal,5518.43,2017-07-23 18:00:00
153811,West Bengal,6487.48,2017-07-23 19:00:00
153812,West Bengal,6555.93,2017-07-23 20:00:00
153813,West Bengal,6512.27,2017-07-23 21:00:00
153814,West Bengal,6225.57,2017-07-23 22:00:00
153815,West Bengal,5790.27,2017-07-23 23:00:00
153816,West Bengal,5274.54,2017-07-24 00:00:00
153817,West Bengal,5033.74,2017-07-24 01:00:00
153818,West Bengal,4809.58,2017-07-24 02:00:00
153819,West Bengal,4558.83,2017-07-24 03:00:00
153820,West Bengal,4346.54,2017-07-24 04:00:00
153821,West Bengal,4005.6,2017-07-24 05:00:00
153822,West Bengal,3761.25,2017-07-24 06:00:00
153823,West Bengal,3920.59,2017-07-24 07:00:00
153824,West Bengal,4181.15,2017-07-24 08:00:00
153825,West Bengal,4492.14,2017-07-24 09:00:00
153826,West Bengal,4748.19,2017-07-24 10:00:00
153827,West Bengal,5000.01,2017-07-24 11:00:00
153828,West Bengal,5105.25,2017-07-24 12:00:00
153829,West Bengal,5000.13,2017-07-24 13:00:00
153830,West Bengal,4964.35,2017-07-24 14:00:00
153831,West Bengal,4974.2,2017-07-24 15:00:00
153832,West Bengal,4935.72,2017-07-24 16:00:00
153833,West Bengal,4972.34,2017-07-24 17:00:00
153834,West Bengal,5574.6,2017-07-24 18:00:00
153835,West Bengal,6257.44,2017-07-24 19:00:00
153836,West Bengal,6205.31,2017-07-24 20:00:00
153837,West Bengal,6021.1,2017-07-24 21:00:00
153838,West Bengal,5689.64,2017-07-24 22:00:00
153839,West Bengal,5348.35,2017-07-24 23:00:00
153840,West Bengal,4941.8,2017-07-25 00:00:00
153841,West Bengal,4657.87,2017-07-25 01:00:00
153842,West Bengal,4436.11,2017-07-25 02:00:00
153843,West Bengal,4283.05,2017-07-25 03:00:00
153844,West Bengal,4155.07,2017-07-25 04:00:00
153845,West Bengal,3941.7,2017-07-25 05:00:00
153846,West Bengal,3925.46,2017-07-25 06:00:00
153847,West Bengal,4135.14,2017-07-25 07:00:00
153848,West Bengal,4394.32,2017-07-25 08:00:00
153849,West Bengal,4597.57,2017-07-25 09:00:00
153850,West Bengal,4798.15,2017-07-25 10:00:00
153851,West Bengal,4968.98,2017-07-25 11:00:00
153852,West Bengal,5054.08,2017-07-25 12:00:00
153853,West Bengal,5154.84,2017-07-25 13:00:00
153854,West Bengal,5198.41,2017-07-25 14:00:00
153855,West Bengal,5235.14,2017-07-25 15:00:00
153856,West Bengal,5241.68,2017-07-25 16:00:00
153857,West Bengal,5318.92,2017-07-25 17:00:00
153858,West Bengal,5901.15,2017-07-25 18:00:00
153859,West Bengal,6633.89,2017-07-25 19:00:00
153860,West Bengal,6705.39,2017-07-25 20:00:00
153861,West Bengal,6511.63,2017-07-25 21:00:00
153862,West Bengal,6230.79,2017-07-25 22:00:00
153863,West Bengal,5855.89,2017-07-25 23:00:00
153864,West Bengal,5445.27,2017-07-26 00:00:00
153865,West Bengal,5180.78,2017-07-26 01:00:00
153866,West Bengal,4996.81,2017-07-26 02:00:00
153867,West Bengal,4876.48,2017-07-26 03:00:00
153868,West Bengal,4155.07,2017-07-26 04:00:00
153869,West Bengal,3941.7,2017-07-26 05:00:00
153870,West Bengal,3925.46,2017-07-26 06:00:00
153871,West Bengal,4135.14,2017-07-26 07:00:00
153872,West Bengal,4394.32,2017-07-26 08:00:00
153873,West Bengal,4820.22,2017-07-26 09:00:00
153874,West Bengal,5347.98,2017-07-26 10:00:00
153875,West Bengal,5471.87,2017-07-26 11:00:00
153876,West Bengal,5492.78,2017-07-26 12:00:00
153877,West Bengal,5394.34,2017-07-26 13:00:00
153878,West Bengal,5446.16,2017-07-26 14:00:00
153879,West Bengal,5388.54,2017-07-26 15:00:00
153880,West Bengal,5434.0,2017-07-26 16:00:00
153881,West Bengal,5492.25,2017-07-26 17:00:00
153882,West Bengal,6065.97,2017-07-26 18:00:00
153883,West Bengal,6922.49,2017-07-26 19:00:00
153884,West Bengal,6907.86,2017-07-26 20:00:00
153885,West Bengal,6783.8,2017-07-26 21:00:00
153886,West Bengal,6577.8,2017-07-26 22:00:00
153887,West Bengal,6235.58,2017-07-26 23:00:00
153888,West Bengal,5799.24,2017-07-27 00:00:00
153889,West Bengal,5563.41,2017-07-27 01:00:00
153890,West Bengal,5419.34,2017-07-27 02:00:00
153891,West Bengal,5269.03,2017-07-27 03:00:00
153892,West Bengal,5190.85,2017-07-27 04:00:00
153893,West Bengal,4864.91,2017-07-27 05:00:00
153894,West Bengal,5204.13,2017-07-27 06:00:00
153895,West Bengal,4858.97,2017-07-27 07:00:00
153896,West Bengal,4853.75,2017-07-27 08:00:00
153897,West Bengal,5275.66,2017-07-27 09:00:00
153898,West Bengal,5598.22,2017-07-27 10:00:00
153899,West Bengal,5755.47,2017-07-27 11:00:00
153900,West Bengal,5915.75,2017-07-27 12:00:00
153901,West Bengal,5915.82,2017-07-27 13:00:00
153902,West Bengal,5939.33,2017-07-27 14:00:00
153903,West Bengal,5910.32,2017-07-27 15:00:00
